id	chr	strand	skip_start	in_start	in_stop	skip_stop	event_class
4836	chr8	+	15601122	15615319	15615364	15621712	c
4837	chr8	+	15615369	15615540	15615786	15621712	c
4838	chr8	+	17780698	17782223	17782289	17793098	c
4839	chr8	+	17944446	17944535	17944646	17953335	c
4840	chr8	+	18067690	18074387	18074503	18076920	c
4841	chr8	+	19677188	19677891	19678029	19679950	c
4842	chr8	+	21938137	21938317	21938381	21938624	c
4843	chr8	+	22034653	22035081	22035245	22035370	c
4844	chr8	+	22422868	22423340	22423385	22423858	c
4845	chr8	+	22459826	22460075	22460156	22460708	c
4846	chr8	+	24359090	24363605	24363669	24364993	c
4847	chr8	+	25246749	26218491	26218667	26220200	c
4848	chr8	+	27964301	27965431	27965493	27967887	c
4849	chr8	+	28748196	28749278	28749307	28821328	c
4850	chr8	+	30361954	30402012	30402141	30404809	c
4851	chr8	+	30946482	30947982	30948048	30948350	c
4852	chr8	+	32617925	32620737	32620877	32621266	c
4853	chr8	+	32785612	32853720	32853834	32899153	c
4854	chr8	+	38034658	38050207	38050313	38065030	c
4855	chr8	+	38586190	38677041	38678153	38682826	c
4856	chr8	+	38758964	38759347	38759410	38775424	c
4857	chr8	+	39080758	39091419	39091601	39103602	c
4858	chr8	+	39128434	39131832	39131869	39133347	c
4859	chr8	+	39182798	39192920	39193012	39201583	c
4860	chr8	+	39182798	39201584	39201705	39203380	c
4861	chr8	+	39182798	39203381	39203563	39233198	c
4862	chr8	+	39172237	39172975	39173053	39180080	c
4863	chr8	+	42129724	42146160	42146246	42147674	c
4864	chr8	+	42218884	42220131	42220216	42226789	c
4865	chr8	+	42196204	42196531	42196587	42202471	c
4866	chr8	+	42249447	42251364	42251402	42251728	c
4867	chr8	+	42841939	42849578	42849635	42852693	c
4868	chr8	+	42911690	42914236	42914320	42919244	c
4869	chr8	+	42911690	42919245	42919358	42924698	c
4870	chr8	+	47755049	47757652	47757703	47759598	c
4871	chr8	+	48173584	48191859	48192024	48192450	c
4872	chr8	+	54764625	54791819	54792162	54852136	c
4873	chr8	+	59347064	59347418	59347507	59352192	c
4874	chr8	+	66594687	66601802	66601834	66605879	c
4875	chr8	+	67579937	67589878	67590189	67591956	c
4876	chr8	+	67592260	67593236	67593367	67597616	c
4877	chr8	+	68049839	68062019	68062170	68066259	c
4878	chr8	+	67998346	68004039	68004118	68005778	c
4879	chr8	+	73921441	73925092	73925166	73926130	c
4880	chr8	+	85785633	85799840	85800011	85833129	c
4881	chr8	+	86019635	86021831	86022035	86022350	c
4882	chr8	+	87527728	87537106	87537225	87540764	c
4883	chr8	+	90770460	90775058	90775210	90777569	c
4884	chr8	+	94770805	94772089	94772221	94776070	c
4885	chr8	+	95690600	95709081	95709189	95718153	c
4886	chr8	+	95738670	95746859	95746982	95750597	c
4887	chr8	+	95970408	95987547	95987643	95993083	c
4888	chr8	+	97285619	97299251	97299374	97307326	c
4889	chr8	+	104153286	104225148	104225313	104240217	c
4890	chr8	+	104898452	104922363	104922429	104922549	c
4891	chr8	+	105361810	105367106	105367413	105368352	c
4892	chr8	+	117779031	117782432	117782605	117798742	c
4893	chr8	+	117798889	117800689	117801624	117861127	c
4894	chr8	+	121209186	121211642	121211805	121215948	c
4895	chr8	+	124089498	124094943	124095057	124096402	c
4896	chr8	+	124442274	124448694	124448841	124449450	c
4897	chr8	+	125958402	125959786	125960034	125963058	c
4898	chr8	+	128903245	128951755	128951922	129001408	c
4899	chr8	+	128951923	128996151	128996450	129001408	c
4900	chr8	+	134203457	134232825	134233084	134237633	c
4901	chr8	+	134203457	134237634	134237826	134239654	c
4902	chr8	+	136594317	136619199	136619280	136657302	c
4903	chr8	+	141521746	141524469	141524594	141525225	c
4904	chr8	+	142402185	142418078	142418261	142431488	c
4905	chr8	+	144333511	144351531	144351690	144356874	c
4906	chr8	+	144766713	144769088	144769184	144770164	c
4907	chr8	+	144766713	144771375	144771471	144772227	c
4908	chr8	+	144766713	144772258	144772293	144773243	c
4909	chr8	+	145202980	145215930	145215992	145218674	c
4910	chr8	+	145533583	145534861	145534935	145535007	c
4911	chr8	+	145735399	145735744	145735890	145735981	c
4912	chr8	+	146029624	146032577	146033780	146035491	c
4913	chr8	-	624048	665862	666007	681140	c
4914	chr8	-	6385198	6389854	6390008	6420168	c
4915	chr8	-	6669861	6672231	6672670	6673328	c
4916	chr8	-	7305572	7308346	7308422	7320229	c
4917	chr8	-	10623427	10677704	10677779	10683662	c
4918	chr8	-	11705662	11706556	11706673	11708375	c
4919	chr8	-	12049351	12051121	12051193	12051386	c
4920	chr8	-	12594650	12594782	12594869	12595504	c
4921	chr8	-	15967728	15977928	15978115	16001067	c
4922	chr8	-	17088358	17089937	17090046	17092225	c
4923	chr8	-	17743081	17749191	17749309	17752734	c
4924	chr8	-	17739689	17743002	17743080	17749190	c
4925	chr8	-	17928900	17930766	17930785	17933050	c
4926	chr8	-	19363642	19459283	19459376	19614697	c
4927	chr8	-	20005582	20005927	20006027	20007187	c
4928	chr8	-	21973942	21974389	21974552	21976463	c
4929	chr8	-	21996307	21996440	21996574	21996929	c
4930	chr8	-	27610105	27614237	27614287	27619936	c
4931	chr8	-	27605797	27606013	27606115	27610029	c
4932	chr8	-	29927576	29931394	29931567	29940363	c
4933	chr8	-	38021359	38027321	38027435	38029483	c
4934	chr8	-	39361559	39362861	39363037	39363315	c
4935	chr8	-	39358178	39358435	39358505	39361493	c
4936	chr8	-	40438781	40532224	40532450	40554764	c
4937	chr8	-	42693480	42694330	42694524	42698167	c
4938	chr8	-	49644063	49647095	49647243	49647653	c
4939	chr8	-	53596574	53597960	53598080	53599413	c
4940	chr8	-	54963749	54965216	54965316	54967620	c
4941	chr8	-	54974885	54975889	54975935	54978308	c
4942	chr8	-	57083749	57091969	57092072	57123680	c
4943	chr8	-	57221587	57224717	57224847	57228574	c
4944	chr8	-	62557192	62559310	62559437	62563609	c
4945	chr8	-	67834628	67834850	67834960	67837672	c
4946	chr8	-	68423891	68430159	68430282	68536411	c
4947	chr8	-	68334927	68346274	68346475	68396003	c
4948	chr8	-	71510247	71510370	71510487	71512254	c
4949	chr8	-	74334938	74439555	74440039	74464247	c
4950	chr8	-	74722865	74737383	74737484	74742616	c
4951	chr8	-	76136594	76189223	76189325	76190592	c
4952	chr8	-	79652318	79659264	79659331	79710307	c
4953	chr8	-	79646068	79650740	79650870	79652237	c
4954	chr8	-	80870671	80908604	80908711	80915234	c
4955	chr8	-	82593820	82597999	82598198	82598487	c
4956	chr8	-	86245850	86249175	86249292	86253828	c
4957	chr8	-	86250679	86253829	86253888	86290275	c
4958	chr8	-	90993752	90994182	90994230	90994950	c
4959	chr8	-	93904303	93929158	93929235	93966634	c
4960	chr8	-	94749584	94752858	94752924	94753109	c
4961	chr8	-	95423544	95444840	95444884	95448723	c
4962	chr8	-	95505047	95507089	95507184	95507959	c
4963	chr8	-	95502311	95503807	95504137	95504880	c
4964	chr8	-	99118555	99120875	99120941	99129260	c
4965	chr8	-	99116773	99118167	99118234	99118500	c
4966	chr8	-	101092584	101104107	101104215	101105675	c
4967	chr8	-	101300496	101312757	101312879	101322095	c
4968	chr8	-	103269946	103270545	103270652	103271213	c
4969	chr8	-	104420013	104425652	104425759	104427012	c
4970	chr8	-	109252305	109254029	109254142	109260842	c
4971	chr8	-	110308799	110326027	110326117	110334538	c
4972	chr8	-	110631269	110656866	110656945	110660917	c
4973	chr8	-	113418957	113421149	113421261	113484820	c
4974	chr8	-	117738412	117746517	117746563	117767905	c
4975	chr8	-	121437607	121444271	121444363	121455425	c
4976	chr8	-	124251385	124265563	124268411	124279513	c
4977	chr8	-	125531123	125534393	125534441	125535178	c
4978	chr8	-	130229653	130235468	130235615	130253423	c
4979	chr8	-	130411931	130492890	130492936	130587128	c
4980	chr8	-	130382624	130411778	130411930	130587128	c
4981	chr8	-	130883743	130891636	130891717	130892622	c
4982	chr8	-	130916832	130983190	130983241	131028616	c
4983	chr8	-	133723229	133726242	133726298	133726400	c
4984	chr8	-	134274411	134276791	134276895	134292475	c
4985	chr8	-	134488844	134511379	134511432	134558017	c
4986	chr8	-	139734333	139734392	139734436	139736858	c
4987	chr8	-	141756960	141762332	141762415	141771264	c
4988	chr8	-	141754867	141756860	141756959	141762331	c
4989	chr8	-	141711122	141712670	141712806	141716218	c
4990	chr8	-	141685599	141696732	141696793	141710990	c
4991	chr8	-	143955903	143956374	143956570	143956650	c
4992	chr8	-	144413510	144416279	144416455	144416910	c
4993	chr8	-	144672252	144672816	144672905	144674259	c
4994	chr8	-	144669023	144671162	144672251	144674885	c
4995	chr8	-	144669023	144674886	144675063	144676063	c
4996	chr8	-	144889184	144889723	144889784	144890779	c
4997	chr8	-	144896289	144897003	144897138	144897384	c
4998	chr8	-	144873611	144874047	144874083	144874161	c
4999	chr8	-	144904084	144906484	144906566	144911450	c
5000	chr8	-	145154973	145157546	145157950	145157954	c
5001	chr8	-	145628386	145630559	145630688	145634399	c
5002	chr8	-	145678844	145683025	145683311	145687666	c
5003	chr8	-	145759587	145763106	145763197	145770633	c
5004	chr8	-	146015856	146016064	146016148	146016662	c
5005	chr8	+	146219979	146221894	146221993	146224989	c
5006	chr9	+	735781	736353	736557	738285	c
5007	chr9	+	1053825	1055723	1055799	1056216	c
5008	chr9	+	2158588	2159815	2159909	2161001	c
5009	chr9	+	2161904	2170420	2170472	2181571	c
5010	chr9	+	4823620	4826859	4827033	4833154	c
5011	chr9	+	5890937	5891056	5891199	5892450	c
5012	chr9	+	6421143	6433915	6434173	6460573	c
5013	chr9	+	6720998	6721098	6721174	6723527	c
5014	chr9	+	12695838	12698452	12698655	12702271	c
5015	chr9	+	18889747	18892388	18892594	18905780	c
5016	chr9	+	21854870	21859303	21859424	21931007	c
5017	chr9	+	22113799	22118644	22118766	22120199	c
5018	chr9	+	34234339	34241184	34242106	34249777	c
5019	chr9	+	34179239	34220907	34220946	34241183	c
5020	chr9	+	34179239	34234215	34234338	34241183	c
5021	chr9	+	35606981	35607325	35607406	35607444	c
5022	chr9	+	35679996	35680111	35680136	35680750	c
5023	chr9	+	35802605	35802730	35802800	35805508	c
5024	chr9	+	35835216	35835286	35835438	35841131	c
5025	chr9	+	36191271	36197549	36197585	36204065	c
5026	chr9	+	40325583	40332430	40332659	40332891	c
5027	chr9	-	42679482	42681172	42681257	42683890	c
5028	chr9	+	70883895	70884517	70884638	70885218	c
5029	chr9	+	70900957	70912205	70912483	70912496	c
5030	chr9	+	70926759	70937328	70937862	70938594	c
5031	chr9	+	71437600	71439013	71439131	71478753	c
5032	chr9	+	71863141	71864292	71864401	71865951	c
5033	chr9	+	74526753	74561923	74562028	74586421	c
5034	chr9	+	79074222	79074977	79075093	79115832	c
5035	chr9	+	82227634	82242290	82242363	82267505	c
5036	chr9	+	82267710	82308550	82308575	82319708	c
5037	chr9	+	82189852	82191049	82191092	82227571	c
5038	chr9	+	84304875	84353769	84354272	84362883	c
5039	chr9	+	87367001	87475956	87476002	87482158	c
5040	chr9	+	87283701	87284251	87284338	87285292	c
5041	chr9	+	95088388	95094453	95094633	95099823	c
5042	chr9	+	95821113	95838067	95838254	95840128	c
5043	chr9	+	95870110	95872851	95873003	95874500	c
5044	chr9	+	96320293	96320864	96320997	96323391	c
5045	chr9	+	97213810	97214735	97214770	97216240	c
5046	chr9	+	98703832	98717011	98717181	98718196	c
5047	chr9	+	98728997	98729742	98729907	98732858	c
5048	chr9	+	98740498	98766803	98766983	98774507	c
5049	chr9	+	100053770	100054839	100054957	100056229	c
5050	chr9	+	100105846	100112692	100112837	100116851	c
5051	chr9	+	100407507	100407894	100408014	100409774	c
5052	chr9	+	101891383	101894792	101895021	101900141	c
5053	chr9	+	102861699	102864988	102865097	102866780	c
5054	chr9	+	102888832	102891959	102892026	102977207	c
5055	chr9	+	102892027	102894153	102894236	102977207	c
5056	chr9	+	107515346	107516833	107516981	107521366	c
5057	chr9	+	108061591	108072006	108072147	108097844	c
5058	chr9	+	108210517	108223802	108223896	108226517	c
5059	chr9	+	111696846	111697919	111697969	111698588	c
5060	chr9	+	111697970	111698589	111698717	111701476	c
5061	chr9	+	113074758	113097544	113097659	113163226	c
5062	chr9	+	113538244	113547096	113547296	113547807	c
5063	chr9	+	115142461	115166276	115166438	115167904	c
5064	chr9	+	115168003	115179122	115179224	115181140	c
5065	chr9	+	115337532	115380152	115381196	115407930	c
5066	chr9	+	116173419	116175399	116175710	116175725	c
5067	chr9	+	116779065	116791191	116791252	116794928	c
5068	chr9	+	116958293	116968040	116968092	116968532	c
5069	chr9	+	116945356	116956685	116956737	116958239	c
5070	chr9	+	125047567	125048107	125048225	125048318	c
5071	chr9	+	128510903	128677966	128678206	128691934	c
5072	chr9	+	129957497	129958754	129958910	129972974	c
5073	chr9	+	130147425	130149473	130149610	130151183	c
5074	chr9	+	130005533	130027232	130027300	130053447	c
5075	chr9	+	130224653	130230020	130230109	130236080	c
5076	chr9	+	130251798	130253495	130253574	130255081	c
5077	chr9	+	130444840	130446648	130446772	130453054	c
5078	chr9	+	130475155	130475300	130475485	130476113	c
5079	chr9	+	130486644	130487036	130487176	130488518	c
5080	chr9	+	130489745	130491861	130491947	130492915	c
5081	chr9	+	130479704	130479909	130480051	130482357	c
5082	chr9	+	130569367	130569489	130569565	130569700	c
5083	chr9	+	130863676	130864360	130864394	130864649	c
5084	chr9	+	131039035	131040914	131040960	131046789	c
5085	chr9	+	131221937	131222830	131222945	131223221	c
5086	chr9	+	131847048	131847303	131847386	131847486	c
5087	chr9	+	131847896	131848419	131848546	131848988	c
5088	chr9	+	131904832	131904961	131905086	131909666	c
5089	chr9	+	132251579	132255758	132255874	132265602	c
5090	chr9	+	132251579	132264677	132265418	132265602	c
5091	chr9	+	132388575	132394930	132395080	132396333	c
5092	chr9	+	132566611	132566618	132566758	132569303	c
5093	chr9	+	132869819	132869970	132870598	132872649	c
5094	chr9	+	133325721	133326990	133327430	133327611	c
5095	chr9	+	133507666	133510055	133510125	133511386	c
5096	chr9	+	133570981	133572970	133573014	133574716	c
5097	chr9	+	133573015	133573550	133573638	133574716	c
5098	chr9	+	133972251	133973537	133973643	133981575	c
5099	chr9	+	134010392	134011328	134011393	134014668	c
5100	chr9	+	134349112	134349842	134351922	134353131	c
5101	chr9	+	134378461	134381502	134381607	134381790	c
5102	chr9	+	134382902	134384299	134384409	134385130	c
5103	chr9	+	135863856	135864449	135864585	135865129	c
5104	chr9	+	135906552	135917475	135917693	135919115	c
5105	chr9	+	135906552	135919116	135919313	135926170	c
5106	chr9	+	136215673	136215682	136215771	136215777	c
5107	chr9	+	136298650	136298762	136298824	136301949	c
5108	chr9	+	136305647	136308498	136308682	136309984	c
5109	chr9	+	137772768	137774373	137774485	137775148	c
5110	chr9	+	138438099	138438625	138438757	138439024	c
5111	chr9	+	138454740	138456159	138456200	138457184	c
5112	chr9	+	138469327	138469481	138469620	138473469	c
5113	chr9	+	138469327	138473470	138473526	138474782	c
5114	chr9	+	139693676	139694166	139694242	139694454	c
5115	chr9	+	139699269	139699810	139699909	139700530	c
5116	chr9	+	139744590	139744959	139745012	139745207	c
5117	chr9	+	139848232	139848377	139848416	139848606	c
5118	chr9	+	139873854	139874209	139874250	139874398	c
5119	chr9	+	139887157	139887378	139887426	139887505	c
5120	chr9	+	139982636	139982821	139982850	139983321	c
5121	chr9	+	140513502	140605420	140605482	140611078	c
5122	chr9	-	140919625	140935000	140935124	140938226	c
5123	chr9	-	140943768	140944528	140944538	140946544	c
5124	chr9	-	162470	163979	164037	172081	c
5125	chr9	-	4605441	4618865	4618898	4622408	c
5126	chr9	-	4588962	4596436	4596530	4600653	c
5127	chr9	-	4635400	4646488	4646528	4656041	c
5128	chr9	-	5801329	5805028	5805217	5805611	c
5129	chr9	-	5787594	5791235	5791282	5797817	c
5130	chr9	-	5824002	5825093	5825219	5830727	c
5131	chr9	-	8492980	8497243	8497268	8499647	c
5132	chr9	-	8436690	8437199	8437239	8449725	c
5133	chr9	-	13140149	13162691	13162794	13168365	c
5134	chr9	-	13110740	13112024	13112145	13113010	c
5135	chr9	-	19577021	19597228	19597277	19619582	c
5136	chr9	-	20346573	20353524	20353594	20354806	c
5137	chr9	-	21016010	21017809	21017909	21026595	c
5138	chr9	-	21324321	21329331	21329418	21332905	c
5139	chr9	-	26913946	26917096	26917163	26919308	c
5140	chr9	-	32544325	32550773	32550966	32552432	c
5141	chr9	-	32491419	32492390	32492536	32493759	c
5142	chr9	-	32553943	32558909	32558952	32570958	c
5143	chr9	-	32984856	32985970	32986028	32987542	c
5144	chr9	-	33462812	33466568	33466707	33466910	c
5145	chr9	-	33462219	33463246	33463439	33463829	c
5146	chr9	-	33504590	33507799	33507891	33508357	c
5147	chr9	-	33927991	33932561	33932626	33933488	c
5148	chr9	-	35095564	35095877	35095973	35096152	c
5149	chr9	-	35102192	35102684	35102820	35103047	c
5150	chr9	-	35684548	35684730	35684804	35685061	c
5151	chr9	-	35738150	35738230	35738371	35738523	c
5152	chr9	-	36369930	36372494	36372590	36375931	c
5153	chr9	-	36882103	36923353	36923481	36966546	c
5154	chr9	-	38543361	38543459	38543493	38571119	c
5155	chr9	-	38540847	38541454	38541559	38542309	c
5156	chr9	-	39109285	39118101	39118256	39132929	c
5157	chr9	-	68438684	68439946	68440115	68452934	c
5158	chr9	-	70473475	70475020	70475078	70483188	c
5159	chr9	-	77370390	77418711	77418802	77422950	c
5160	chr9	-	77698067	77702568	77702784	77702924	c
5161	chr9	-	86474287	86485435	86485547	86495212	c
5162	chr9	-	86514720	86517976	86518933	86523367	c
5163	chr9	-	86588315	86588818	86588888	86589432	c
5164	chr9	-	88272559	88275852	88275888	88284400	c
5165	chr9	-	88943408	88955918	88955968	88957990	c
5166	chr9	-	92020615	92032972	92033033	92070803	c
5167	chr9	-	94060359	94087601	94087686	94118165	c
5168	chr9	-	94991409	95002926	95002973	95003138	c
5169	chr9	-	95051709	95053119	95053204	95055893	c
5170	chr9	-	95050193	95050501	95050564	95051583	c
5171	chr9	-	95084029	95085519	95085633	95085723	c
5172	chr9	-	96961534	96963097	96963154	96966775	c
5173	chr9	-	98239140	98239830	98239984	98240337	c
5174	chr9	-	98997853	99003041	99003189	99006611	c
5175	chr9	-	99086452	99107582	99107683	99113385	c
5176	chr9	-	99266072	99271956	99272071	99284788	c
5177	chr9	-	100675841	100676262	100676308	100678446	c
5178	chr9	-	101006412	101014068	101014208	101017455	c
5179	chr9	-	112182881	112184999	112185132	112189230	c
5180	chr9	-	113735839	113773829	113773970	113798402	c
5181	chr9	-	114348446	114355207	114355262	114356502	c
5182	chr9	-	114351663	114354648	114354971	114355206	c
5183	chr9	-	115456514	115478742	115478821	115480267	c
5184	chr9	-	117804621	117808690	117808961	117835882	c
5185	chr9	-	123166392	123169291	123169526	123170625	c
5186	chr9	-	123594224	123595591	123595734	123605015	c
5187	chr9	-	124103687	124116880	124116951	124118331	c
5188	chr9	-	124230210	124241345	124241612	124261929	c
5189	chr9	-	124752050	124794003	124794063	124801551	c
5190	chr9	-	124910557	124914525	124914687	124921906	c
5191	chr9	-	125941507	125943148	125943254	125946411	c
5192	chr9	-	126433651	126439000	126439068	126519982	c
